payment_id,project_id,installment_no,amount,payment_date,payment_mode,milestone_reached_pct,flagged
PAY-014282,MPLADS-MP-2024-00245,1,526787.33,2024-11-11,DBT,15.3,False
PAY-014283,MPLADS-MP-2024-00245,2,1409898.38,2024-12-22,RTGS,60.4,False
PAY-014284,MPLADS-TG-2025-00247,1,76529.73,2026-06-04,DBT,8.4,False
PAY-014285,MPLADS-TG-2025-00247,2,56844.12,2026-07-05,DBT,15.3,False
PAY-014286,MPLADS-HR-2022-00278,1,205650.88,2023-03-14,DBT,9.1,False
PAY-014287,MPLADS-HR-2022-00278,2,129556.24,2023-04-23,DBT,14.5,False
PAY-014288,MPLADS-PB-2020-00274,1,641456.8,2020-11-27,DBT,31.8,False
PAY-014289,MPLADS-PB-2020-00274,2,1430576.87,2021-02-03,DBT,93.4,False
PAY-014290,MPLADS-KL-2025-00261,1,2655259.83,2026-03-09,DBT,57.7,False
PAY-014291,MPLADS-KL-2025-00261,2,2371054.85,2026-04-14,RTGS,100.0,False
PAY-014292,MPLADS-JH-2024-00253,1,795523.81,2025-02-12,DBT,35.0,False
PAY-014293,MPLADS-JH-2024-00253,2,173241.2,2025-05-08,DBT,42.2,False
PAY-014294,MPLADS-JH-2024-00253,3,254940.11,2025-07-10,DBT,49.4,False
PAY-014295,MPLADS-JH-2024-00253,4,1093029.49,2025-09-07,DBT,91.0,False
PAY-014296,MPLADS-OD-2022-00246,1,1786072.21,2022-09-20,DBT,94.2,False
PAY-014297,MPLADS-MP-2025-00246,1,22727.59,2025-12-29,DBT,1.8,False
PAY-014298,MPLADS-MP-2025-00246,2,629486.73,2026-03-05,DBT,48.4,False
PAY-014299,MPLADS-MP-2025-00246,3,253076.18,2026-04-14,RTGS,63.2,False
PAY-014300,MPLADS-MP-2025-00246,4,177229.16,2026-06-25,DBT,83.2,False
PAY-014301,MPLADS-MP-2025-00246,5,154372.24,2026-07-27,DBT,90.8,False
PAY-014302,MPLADS-MP-2021-00247,1,3314653.37,2021-06-16,DBT,79.9,False
PAY-014303,MPLADS-MP-2021-00247,2,891144.89,2021-08-05,DBT,100.0,False
PAY-014304,MPLADS-TG-2025-00248,1,142468.56,2026-05-30,DBT,20.2,False
PAY-014305,MPLADS-TG-2025-00248,2,690262.06,2026-07-15,DBT,100.0,False
PAY-014306,MPLADS-TG-2025-00248,3,74601.1,2026-08-30,DBT,100.0,False
PAY-014307,MPLADS-BR-2020-00249,1,82919.18,2021-01-19,RTGS,17.9,False
PAY-014308,MPLADS-BR-2020-00249,2,338900.84,2021-02-27,RTGS,98.4,False
PAY-014309,MPLADS-PB-2024-00275,1,92605.23,2024-12-18,DBT,4.1,False
PAY-014310,MPLADS-PB-2024-00275,2,1226946.36,2025-02-27,DBT,71.3,False
PAY-014311,MPLADS-PB-2024-00275,3,569945.25,2025-04-21,DBT,100.0,False
PAY-014312,MPLADS-CG-2024-00286,1,367287.04,2025-01-06,DBT,20.8,False
PAY-014313,MPLADS-CG-2024-00286,2,230159.76,2025-03-29,DBT,37.9,False
PAY-014314,MPLADS-CG-2024-00286,3,319175.94,2025-05-12,DBT,63.0,False
PAY-014315,MPLADS-CG-2024-00286,4,552856.0,2025-07-17,DBT,89.3,False
PAY-014316,MPLADS-TG-2024-00249,1,683892.76,2025-02-22,DBT,18.9,False
PAY-014317,MPLADS-TG-2024-00249,2,912560.27,2025-04-05,DBT,39.6,False
PAY-014318,MPLADS-TG-2024-00249,3,269664.62,2025-06-17,RTGS,52.8,False
PAY-014319,MPLADS-TG-2024-00249,4,847691.7,2025-08-09,DBT,67.7,False
PAY-014320,MPLADS-MH-2022-00249,1,367744.19,2023-07-01,DBT,29.8,False
PAY-014321,MPLADS-MH-2022-00249,2,1476106.42,2023-08-16,DBT,100.0,False
PAY-014322,MPLADS-MH-2023-00250,1,85751.12,2024-02-12,DBT,6.0,False
PAY-014323,MPLADS-MH-2023-00250,2,865666.24,2024-03-20,RTGS,61.1,False
PAY-014324,MPLADS-MH-2023-00250,3,454784.49,2024-04-22,DBT,100.0,False
PAY-014325,MPLADS-HR-2024-00279,1,593916.31,2024-10-28,DBT,69.4,False
PAY-014326,MPLADS-HR-2024-00279,2,168377.25,2025-01-18,DBT,88.5,False
PAY-014327,MPLADS-TG-2022-00250,1,49884.85,2023-05-08,DBT,11.1,False
PAY-014328,MPLADS-TG-2022-00250,2,20462.34,2023-07-21,DBT,16.1,False
PAY-014329,MPLADS-TG-2022-00250,3,206235.13,2023-08-21,DBT,65.4,False
PAY-014330,MPLADS-TG-2022-00250,4,48704.8,2023-09-29,DBT,78.5,False
PAY-014331,MPLADS-TG-2022-00250,5,30197.24,2023-11-28,DBT,78.0,False
PAY-014332,MPLADS-CG-2022-00287,1,131934.65,2022-11-20,DBT,11.3,False
PAY-014333,MPLADS-CG-2022-00287,2,936397.06,2023-02-14,DBT,100.0,False
PAY-014334,MPLADS-TN-2019-00236,1,222232.47,2019-12-24,RTGS,19.8,False
PAY-014335,MPLADS-TN-2019-00236,2,120466.73,2020-03-14,DBT,29.8,False
PAY-014336,MPLADS-TN-2019-00236,3,157196.51,2020-06-09,RTGS,45.3,False
PAY-014337,MPLADS-TN-2019-00236,4,194026.9,2020-08-20,DBT,53.2,False
PAY-014338,MPLADS-TN-2019-00236,5,159428.8,2020-10-23,DBT,68.5,False
PAY-014339,MPLADS-PB-2023-00276,1,152412.3,2023-10-05,RTGS,28.1,False
PAY-014340,MPLADS-PB-2023-00276,2,374726.9,2023-12-25,CHEQUE,80.8,False
PAY-014341,MPLADS-PB-2023-00276,3,19942.5,2024-03-15,RTGS,91.7,False
PAY-014342,MPLADS-MH-2020-00251,1,1623903.51,2020-09-14,DBT,98.0,False
PAY-014343,MPLADS-UP-2025-00243,1,636043.1,2026-01-30,DBT,17.6,False
PAY-014344,MPLADS-UP-2025-00243,2,1101288.02,2026-04-01,RTGS,49.8,False
PAY-014345,MPLADS-UP-2025-00243,3,1547070.68,2026-06-18,CHEQUE,100.0,False
PAY-014346,MPLADS-RJ-2022-00273,1,47378.21,2023-01-30,DBT,5.3,False
PAY-014347,MPLADS-RJ-2022-00273,2,11405.56,2023-03-01,DBT,6.9,False
PAY-014348,MPLADS-RJ-2022-00273,3,37921.07,2023-05-01,DBT,12.0,False
PAY-014349,MPLADS-RJ-2022-00273,4,37478.79,2023-07-10,DBT,15.8,False
PAY-014350,MPLADS-RJ-2022-00273,5,110966.3,2023-09-22,RTGS,33.5,False
PAY-014351,MPLADS-GJ-2024-00249,1,648078.61,2024-09-11,CHEQUE,23.2,False
PAY-014352,MPLADS-GJ-2024-00249,2,640450.12,2024-11-04,DBT,43.0,False
PAY-014353,MPLADS-GJ-2024-00249,3,332694.73,2024-12-05,RTGS,49.2,False
PAY-014354,MPLADS-GJ-2024-00249,4,91309.44,2025-02-14,DBT,54.8,False
PAY-014355,MPLADS-GJ-2024-00249,5,166926.78,2025-03-31,DBT,61.6,False
PAY-014356,MPLADS-KL-2021-00262,1,765307.6,2022-02-09,DBT,49.6,False
PAY-014357,MPLADS-KL-2021-00262,2,184862.87,2022-05-09,RTGS,57.0,False
PAY-014358,MPLADS-WB-2024-00263,1,407682.82,2024-11-22,DBT,11.4,False
PAY-014359,MPLADS-WB-2024-00263,2,953960.56,2025-01-12,DBT,34.2,False
PAY-014360,MPLADS-WB-2024-00263,3,1340230.63,2025-02-16,DBT,65.5,False
PAY-014361,MPLADS-WB-2024-00263,4,92530.04,2025-04-15,CHEQUE,66.9,False
PAY-014362,MPLADS-WB-2024-00263,5,778456.33,2025-06-10,DBT,88.5,False
PAY-014363,MPLADS-JH-2025-00254,1,106961.57,2025-11-08,DBT,30.0,False
PAY-014364,MPLADS-JH-2025-00254,2,39778.27,2026-01-13,RTGS,32.6,False
PAY-014365,MPLADS-JH-2025-00254,3,128354.12,2026-03-11,DBT,71.2,False
PAY-014366,MPLADS-JH-2025-00254,4,42493.16,2026-05-06,DBT,88.1,False
PAY-014367,MPLADS-JH-2025-00254,5,58156.57,2026-07-20,DBT,86.9,False
PAY-014368,MPLADS-JH-2024-00255,1,864477.21,2024-12-15,RTGS,16.9,False
PAY-014369,MPLADS-JH-2024-00255,2,258685.7,2025-02-09,DBT,23.2,False
PAY-014370,MPLADS-JH-2024-00255,3,2227478.26,2025-03-30,DBT,77.6,False
PAY-014371,MPLADS-JH-2024-00255,4,954747.05,2025-06-07,CHEQUE,100.0,False
PAY-014372,MPLADS-AS-2025-00252,1,2052303.77,2026-04-08,RTGS,86.3,False
PAY-014373,MPLADS-AS-2025-00252,2,1155086.23,2026-07-06,DBT,100.0,False
PAY-014374,MPLADS-AS-2025-00252,3,1059389.41,2026-08-18,RTGS,100.0,False
PAY-014375,MPLADS-HR-2022-00280,1,169183.98,2023-06-23,DBT,7.1,False
PAY-014376,MPLADS-HR-2022-00280,2,988200.49,2023-08-18,DBT,54.3,False
PAY-014377,MPLADS-HR-2022-00280,3,230226.97,2023-11-02,DBT,58.5,False
PAY-014378,MPLADS-HR-2022-00280,4,629343.38,2023-12-19,DBT,88.5,False
PAY-014379,MPLADS-HR-2022-00280,5,141083.82,2024-02-03,DBT,90.1,False
PAY-014380,MPLADS-KL-2023-00263,1,78614.28,2023-11-07,DBT,5.4,False
PAY-014381,MPLADS-KL-2023-00263,2,276597.21,2023-12-13,DBT,29.2,False
PAY-014382,MPLADS-JH-2025-00256,1,35968.04,2026-04-28,DBT,3.8,False
PAY-014383,MPLADS-JH-2025-00256,2,87767.57,2026-05-29,DBT,12.3,False
PAY-014384,MPLADS-JH-2025-00256,3,31703.57,2026-07-20,CHEQUE,15.5,False
PAY-014385,MPLADS-JH-2022-00257,1,388823.5,2023-05-06,DBT,23.5,False
PAY-014386,MPLADS-JH-2022-00257,2,213823.93,2023-07-27,RTGS,40.8,False
PAY-014387,MPLADS-JH-2022-00257,3,96668.82,2023-09-24,DBT,37.6,False
PAY-014388,MPLADS-JH-2022-00257,4,811114.66,2023-11-29,CHEQUE,95.3,False
PAY-014389,MPLADS-KL-2020-00264,1,993989.38,2020-12-05,DBT,67.7,False
PAY-014390,MPLADS-KL-2020-00264,2,297704.69,2021-01-09,RTGS,85.4,False
PAY-014391,MPLADS-BR-2022-00250,1,267905.0,2023-02-20,DBT,18.6,False
PAY-014392,MPLADS-BR-2022-00250,2,240898.44,2023-04-08,CHEQUE,37.3,False
PAY-014393,MPLADS-BR-2022-00250,3,269944.81,2023-05-29,DBT,59.0,False
PAY-014394,MPLADS-BR-2022-00250,4,269197.86,2023-07-20,DBT,77.4,False
PAY-014395,MPLADS-BR-2022-00250,5,301256.43,2023-09-07,CHEQUE,100.0,False
PAY-014396,MPLADS-BR-2022-00250,6,258051.49,2023-10-21,DBT,100.0,False
PAY-014397,MPLADS-CG-2019-00288,1,138166.33,2020-02-29,RTGS,12.3,False
PAY-014398,MPLADS-CG-2019-00288,2,416715.43,2020-04-11,DBT,50.9,False
PAY-014399,MPLADS-CG-2019-00288,3,165750.14,2020-06-30,DBT,56.3,False
PAY-014400,MPLADS-CG-2019-00288,4,369012.19,2020-08-25,DBT,91.0,False
PAY-014401,MPLADS-AP-2023-00243,1,324516.51,2024-05-03,DBT,15.4,False
PAY-014402,MPLADS-AP-2023-00243,2,172818.18,2024-07-29,DBT,20.9,False
PAY-014403,MPLADS-AP-2023-00243,3,144878.12,2024-09-01,DBT,28.2,False
PAY-014404,MPLADS-AP-2023-00243,4,58131.08,2024-11-18,DBT,27.8,False
PAY-014405,MPLADS-AP-2023-00243,5,33034.56,2024-12-21,DBT,28.4,False
PAY-014406,MPLADS-GJ-2022-00250,1,628498.03,2022-07-04,DBT,38.8,False
PAY-014407,MPLADS-GJ-2022-00250,2,542230.21,2022-09-21,DBT,67.9,False
PAY-014408,MPLADS-GJ-2022-00250,3,81623.23,2022-11-18,CHEQUE,73.1,False
PAY-014409,MPLADS-GJ-2022-00250,4,343573.49,2022-12-19,RTGS,93.0,False
PAY-014410,MPLADS-RJ-2023-00274,1,1322105.74,2023-10-29,DBT,26.1,False
PAY-014411,MPLADS-RJ-2023-00274,2,47238.75,2024-01-26,DBT,28.2,False
PAY-014412,MPLADS-RJ-2023-00274,3,1935709.91,2024-03-21,DBT,69.6,False
PAY-014413,MPLADS-RJ-2023-00274,4,352248.54,2024-06-13,CHEQUE,70.9,False
PAY-014414,MPLADS-RJ-2023-00274,5,1190459.16,2024-09-10,CHEQUE,82.6,False
PAY-014415,MPLADS-MP-2024-00248,1,345985.52,2025-04-03,DBT,5.4,False
PAY-014416,MPLADS-MP-2024-00248,2,2077167.58,2025-06-24,DBT,45.1,False
PAY-014417,MPLADS-MP-2024-00248,3,232448.04,2025-08-09,DBT,52.8,False
PAY-014418,MPLADS-MP-2024-00248,4,2681145.85,2025-10-22,DBT,89.9,False
PAY-014419,MPLADS-MP-2024-00249,1,649098.73,2025-05-14,CHEQUE,24.8,False
PAY-014420,MPLADS-MP-2024-00249,2,1002556.51,2025-06-17,DBT,52.9,False
PAY-014421,MPLADS-MP-2024-00249,3,997832.66,2025-07-25,RTGS,100.0,False
PAY-014422,MPLADS-KA-2024-00237,1,510295.67,2025-05-20,RTGS,39.0,False
PAY-014423,MPLADS-KA-2024-00237,2,694415.77,2025-07-01,DBT,100.0,False
PAY-014424,MPLADS-MP-2025-00250,1,354469.32,2025-12-12,DBT,82.0,False
PAY-014425,MPLADS-MP-2025-00250,2,106358.46,2026-02-05,DBT,88.3,False
PAY-014426,MPLADS-CG-2024-00289,1,4924661.08,2025-01-21,DBT,100.0,False
PAY-014427,MPLADS-AS-2025-00253,1,154229.54,2024-04-19,CHEQUE,13.3,False
PAY-014428,MPLADS-AS-2025-00253,2,356822.18,2024-04-25,DBT,49.8,False
PAY-014429,MPLADS-PB-2023-00277,1,123999.04,2024-03-26,DBT,22.4,False
PAY-014430,MPLADS-PB-2023-00277,2,165494.62,2024-06-11,RTGS,42.7,False
PAY-014431,MPLADS-PB-2023-00277,3,206704.12,2024-08-30,DBT,78.6,False
PAY-014432,MPLADS-PB-2023-00277,4,85131.14,2024-10-11,RTGS,87.0,False
PAY-014433,MPLADS-GJ-2025-00251,1,308336.31,2025-10-10,DBT,15.6,False
PAY-014434,MPLADS-GJ-2025-00251,2,1167127.99,2025-11-09,DBT,72.1,False
PAY-014435,MPLADS-GJ-2025-00251,3,336448.14,2026-01-16,DBT,83.6,False
PAY-014436,MPLADS-UP-2024-00244,1,588837.99,2025-04-22,RTGS,36.2,False
PAY-014437,MPLADS-UP-2024-00244,2,801441.64,2025-07-08,DBT,100.0,False
PAY-014438,MPLADS-KL-2025-00265,1,513358.65,2025-11-08,RTGS,12.5,False
PAY-014439,MPLADS-KL-2025-00265,2,231179.4,2025-12-22,DBT,18.0,False
PAY-014440,MPLADS-KL-2025-00265,3,783591.55,2026-02-13,RTGS,38.1,False
PAY-014441,MPLADS-AP-2024-00244,1,630491.98,2024-12-04,DBT,45.9,False
PAY-014442,MPLADS-AP-2024-00244,2,290455.37,2025-01-10,DBT,70.6,False
PAY-014443,MPLADS-AP-2024-00244,3,428338.79,2025-03-02,DBT,100.0,False
PAY-014444,MPLADS-BR-2023-00251,1,718545.88,2024-03-17,RTGS,92.7,False
PAY-014445,MPLADS-BR-2023-00251,2,62599.23,2024-03-29,DBT,94.1,False
PAY-014446,MPLADS-UP-2023-00245,1,994046.89,2024-06-20,DBT,43.8,False
PAY-014447,MPLADS-UP-2023-00245,2,847638.88,2024-09-12,DBT,88.6,False
PAY-014448,MPLADS-WB-2022-00264,1,299118.23,2023-03-19,DBT,43.0,False
PAY-014449,MPLADS-WB-2022-00264,2,155471.95,2023-05-12,DBT,65.1,False
PAY-014450,MPLADS-WB-2022-00264,3,261166.02,2023-06-17,DBT,98.2,False
PAY-014451,MPLADS-AS-2023-00254,1,116446.08,2024-04-20,DBT,14.2,False
PAY-014452,MPLADS-AS-2023-00254,2,375837.14,2024-06-13,RTGS,61.9,False
PAY-014453,MPLADS-AS-2023-00254,3,229112.2,2024-09-08,DBT,100.0,False
PAY-014454,MPLADS-TG-2020-00251,1,83945.67,2020-06-25,DBT,19.6,False
PAY-014455,MPLADS-TG-2020-00251,2,26069.2,2020-09-03,DBT,27.0,False
PAY-014456,MPLADS-TG-2020-00251,3,86040.38,2020-10-24,DBT,53.7,False
PAY-014457,MPLADS-TG-2020-00251,4,32989.21,2020-12-22,DBT,56.3,False
PAY-014458,MPLADS-GJ-2022-00252,1,120303.95,2022-12-04,DBT,7.6,False
PAY-014459,MPLADS-GJ-2022-00252,2,95661.84,2023-02-11,CHEQUE,12.4,False
PAY-014460,MPLADS-GJ-2022-00252,3,536792.74,2023-04-30,RTGS,42.1,False
PAY-014461,MPLADS-GJ-2022-00252,4,666809.38,2023-06-29,DBT,90.6,False
PAY-014462,MPLADS-GJ-2022-00252,5,157565.23,2023-08-02,RTGS,100.0,False
PAY-014463,MPLADS-RJ-2025-00275,1,1129251.5,2026-03-04,DBT,100.0,False
PAY-014464,MPLADS-BR-2021-00252,1,61756.49,2022-05-15,RTGS,8.3,False
PAY-014465,MPLADS-BR-2021-00252,2,87133.24,2022-07-12,DBT,18.4,False
PAY-014466,MPLADS-BR-2021-00252,3,205825.47,2022-09-10,RTGS,43.6,False
PAY-014467,MPLADS-MP-2023-00251,1,165011.54,2024-04-20,DBT,3.5,False
PAY-014468,MPLADS-MP-2023-00251,2,521299.1,2024-07-18,DBT,15.8,False
PAY-014469,MPLADS-MP-2023-00251,3,417827.38,2024-10-07,RTGS,23.8,False
PAY-014470,MPLADS-MP-2023-00251,4,1165721.28,2024-11-13,DBT,46.8,False
PAY-014471,MPLADS-PB-2024-00278,1,345496.97,2024-09-27,DBT,15.5,False
PAY-014472,MPLADS-PB-2024-00278,2,1708493.2,2024-11-24,DBT,82.8,False
PAY-014473,MPLADS-KA-2022-00238,1,3158933.68,2023-02-03,DBT,65.4,False
PAY-014474,MPLADS-KA-2022-00238,2,601333.56,2023-04-25,DBT,73.1,False
PAY-014475,MPLADS-KA-2022-00238,3,680164.33,2023-06-03,DBT,100.0,False
PAY-014476,MPLADS-AP-2022-00245,1,131761.37,2023-05-23,DBT,22.9,False
PAY-014477,MPLADS-TG-2022-00252,1,82810.22,2022-11-15,RTGS,28.4,False
PAY-014478,MPLADS-TG-2022-00252,2,69323.1,2022-12-17,DBT,47.1,False
PAY-014479,MPLADS-TG-2022-00252,3,68249.21,2023-03-13,RTGS,72.2,False
PAY-014480,MPLADS-TG-2022-00252,4,87793.04,2023-06-08,RTGS,100.0,False
PAY-014481,MPLADS-PB-2020-00279,1,573434.27,2021-05-31,RTGS,29.2,False
PAY-014482,MPLADS-PB-2020-00279,2,1080145.31,2021-08-07,RTGS,89.6,False
PAY-014483,MPLADS-PB-2020-00279,3,276193.32,2021-10-30,RTGS,89.1,False
PAY-014484,MPLADS-MH-2021-00252,1,390286.5,2021-09-14,CHEQUE,53.4,False
PAY-014485,MPLADS-MH-2021-00252,2,138068.82,2021-10-17,DBT,64.5,False
PAY-014486,MPLADS-AS-2021-00255,1,249537.8,2021-09-22,RTGS,20.0,False
PAY-014487,MPLADS-AS-2021-00255,2,643695.72,2021-12-12,RTGS,72.5,False
PAY-014488,MPLADS-AS-2021-00255,3,386265.13,2022-01-21,DBT,88.5,False
PAY-014489,MPLADS-AS-2022-00256,1,1730962.18,2023-02-28,RTGS,58.1,False
PAY-014490,MPLADS-AS-2022-00256,2,634788.02,2023-05-26,RTGS,71.1,False
PAY-014491,MPLADS-AS-2022-00256,3,133776.94,2023-08-08,DBT,96.3,False
PAY-014492,MPLADS-AS-2022-00256,4,252937.26,2023-09-19,DBT,100.0,False
PAY-014493,MPLADS-KL-2020-00266,1,308895.72,2021-02-08,DBT,26.4,False
PAY-014494,MPLADS-KL-2020-00266,2,58927.67,2021-04-22,RTGS,31.5,False
PAY-014495,MPLADS-KL-2020-00266,3,451744.75,2021-06-10,DBT,83.8,False
PAY-014496,MPLADS-AS-2022-00257,1,168647.48,2022-11-27,CHEQUE,7.6,False
PAY-014497,MPLADS-AS-2022-00257,2,85022.82,2023-02-06,RTGS,11.0,False
PAY-014498,MPLADS-AS-2022-00257,3,439800.13,2023-03-31,DBT,29.7,False
PAY-014499,MPLADS-AS-2022-00257,4,394409.18,2023-05-10,RTGS,59.0,False
PAY-014500,MPLADS-JH-2023-00258,1,935995.27,2023-10-14,CHEQUE,27.5,False
PAY-014501,MPLADS-JH-2023-00258,2,621735.42,2023-11-15,DBT,54.3,False
PAY-014502,MPLADS-JH-2023-00258,3,438542.82,2024-01-01,DBT,59.8,False
PAY-014503,MPLADS-JH-2023-00258,4,434028.78,2024-02-16,DBT,67.3,False
PAY-014504,MPLADS-KL-2024-00267,1,179204.81,2025-05-19,CHEQUE,54.4,False
PAY-014505,MPLADS-KL-2024-00267,2,67583.02,2025-08-06,DBT,78.8,False
PAY-014506,MPLADS-KL-2024-00267,3,66690.0,2025-09-16,DBT,84.8,False
PAY-014507,MPLADS-HR-2021-00281,1,140477.19,2022-07-12,DBT,15.6,False
PAY-014508,MPLADS-HR-2021-00281,2,254778.04,2022-08-27,DBT,43.6,False
PAY-014509,MPLADS-HR-2021-00281,3,839349.89,2022-10-05,RTGS,100.0,False
PAY-014510,MPLADS-PB-2023-00280,1,374031.27,2023-07-30,DBT,12.2,False
PAY-014511,MPLADS-PB-2023-00280,2,163141.71,2023-09-19,DBT,18.1,False
PAY-014512,MPLADS-PB-2023-00280,3,306757.07,2023-12-06,DBT,26.5,False
PAY-014513,MPLADS-PB-2023-00280,4,530377.11,2024-02-25,RTGS,41.3,False
PAY-014514,MPLADS-MP-2019-00252,1,2832448.12,2020-04-14,DBT,81.5,False
PAY-014515,MPLADS-MP-2019-00252,2,677712.52,2020-07-09,RTGS,94.1,False
PAY-014516,MPLADS-AS-2021-00258,1,83578.93,2022-05-04,CHEQUE,2.8,False
PAY-014517,MPLADS-AS-2021-00258,2,268569.57,2022-06-03,DBT,11.0,False
PAY-014518,MPLADS-AS-2021-00258,3,1322793.38,2022-08-09,DBT,52.9,False
PAY-014519,MPLADS-AS-2021-00258,4,1211922.05,2022-10-13,DBT,98.6,False
PAY-014520,MPLADS-AS-2021-00258,5,154067.78,2022-12-10,CHEQUE,96.0,False
PAY-014521,MPLADS-JH-2021-00259,1,4840011.01,2021-11-01,DBT,96.4,False
PAY-014522,MPLADS-BR-2025-00253,1,157229.72,2026-01-27,DBT,16.9,False
PAY-014523,MPLADS-BR-2025-00253,2,195290.81,2026-04-10,DBT,30.7,False
PAY-014524,MPLADS-BR-2025-00253,3,616967.08,2026-05-23,DBT,90.1,False
PAY-014525,MPLADS-JH-2024-00260,1,1046049.12,2025-05-09,DBT,37.7,False
PAY-014526,MPLADS-JH-2024-00260,2,1689496.05,2025-07-05,DBT,100.0,False
PAY-014527,MPLADS-UP-2023-00246,1,177960.78,2024-02-16,DBT,4.3,False
PAY-014528,MPLADS-UP-2023-00246,2,202271.62,2024-04-19,DBT,7.9,False
PAY-014529,MPLADS-UP-2023-00246,3,209002.91,2024-06-25,DBT,12.4,False
PAY-014530,MPLADS-UP-2023-00246,4,128884.69,2024-09-04,DBT,15.4,False
PAY-014531,MPLADS-UP-2023-00246,5,180908.82,2024-11-26,RTGS,23.0,False
PAY-014532,MPLADS-RJ-2025-00276,1,104707.55,2026-06-07,RTGS,25.8,False
PAY-014533,MPLADS-RJ-2025-00276,2,170234.97,2026-08-19,DBT,76.0,False
PAY-014534,MPLADS-KA-2025-00239,1,228689.68,2026-03-18,DBT,4.7,False
PAY-014535,MPLADS-KA-2025-00239,2,1255673.46,2026-04-23,DBT,34.1,False
PAY-014536,MPLADS-KA-2025-00239,3,494749.43,2026-06-18,DBT,41.5,False
PAY-014537,MPLADS-KA-2025-00239,4,176709.53,2026-08-06,RTGS,43.1,False
PAY-014538,MPLADS-TN-2024-00237,1,53038.92,2025-05-22,RTGS,1.1,False
PAY-014539,MPLADS-TN-2024-00237,2,1459526.91,2025-06-27,DBT,32.9,False
PAY-014540,MPLADS-TN-2024-00237,3,721095.83,2025-08-14,DBT,47.1,False
PAY-014541,MPLADS-TN-2024-00237,4,62390.36,2025-10-19,CHEQUE,51.5,False
PAY-014542,MPLADS-RJ-2024-00277,1,280718.78,2024-09-17,DBT,21.3,False
PAY-014543,MPLADS-RJ-2024-00277,2,663095.07,2024-11-21,DBT,73.4,False
PAY-014544,MPLADS-RJ-2024-00277,3,333918.77,2025-01-10,RTGS,82.6,False
PAY-014545,MPLADS-AS-2022-00259,1,1029028.44,2022-10-19,CHEQUE,25.6,False
PAY-014546,MPLADS-AS-2022-00259,2,651861.31,2022-12-07,DBT,49.7,False
PAY-014547,MPLADS-JH-2023-00261,1,1577240.09,2023-12-23,RTGS,58.9,False
PAY-014548,MPLADS-JH-2023-00261,2,385838.99,2024-02-03,DBT,72.1,False
PAY-014549,MPLADS-JH-2023-00261,3,468996.91,2024-04-23,RTGS,94.1,False
PAY-014550,MPLADS-TG-2025-00253,1,1319311.73,2025-11-06,RTGS,100.0,False
PAY-014551,MPLADS-TG-2025-00253,2,805150.03,2026-01-27,DBT,100.0,False
PAY-014552,MPLADS-TG-2025-00253,3,866465.11,2026-02-27,DBT,100.0,False
PAY-014553,MPLADS-TG-2025-00253,4,1614942.26,2026-04-19,DBT,100.0,False
PAY-014554,MPLADS-TG-2025-00253,5,1213801.5,2026-07-01,CHEQUE,100.0,False
PAY-014555,MPLADS-MH-2020-00253,1,121540.8,2021-03-08,RTGS,12.8,False
PAY-014556,MPLADS-MH-2020-00253,2,403902.09,2021-06-01,CHEQUE,61.8,False
PAY-014557,MPLADS-MH-2020-00253,3,396871.74,2021-07-11,CHEQUE,100.0,False
PAY-014558,MPLADS-MH-2020-00253,4,117302.01,2021-09-30,RTGS,100.0,False
PAY-014559,MPLADS-JH-2020-00262,1,404846.43,2020-12-26,DBT,39.2,False
PAY-014560,MPLADS-JH-2020-00262,2,161709.63,2021-03-13,RTGS,50.7,False
PAY-014561,MPLADS-JH-2020-00262,3,141252.54,2021-05-28,DBT,66.8,False
PAY-014562,MPLADS-JH-2020-00262,4,46793.55,2021-07-15,DBT,77.6,False
PAY-014563,MPLADS-KA-2021-00240,1,2451130.88,2022-03-20,DBT,96.0,False
PAY-014564,MPLADS-OD-2025-00247,1,775024.36,2026-03-27,DBT,18.9,False
PAY-014565,MPLADS-OD-2025-00247,2,821400.28,2026-06-09,DBT,31.4,False
PAY-014566,MPLADS-OD-2025-00247,3,256831.85,2026-07-28,DBT,41.4,False
PAY-014567,MPLADS-RJ-2024-00278,1,324967.59,2025-01-10,RTGS,37.0,False
PAY-014568,MPLADS-RJ-2024-00278,2,486417.16,2025-04-02,DBT,100.0,False
PAY-014569,MPLADS-HR-2024-00282,1,222689.97,2024-11-30,RTGS,16.3,False
PAY-014570,MPLADS-HR-2024-00282,2,63082.55,2025-01-06,RTGS,20.7,False
PAY-014571,MPLADS-HR-2024-00282,3,367791.04,2025-03-05,RTGS,47.3,False
PAY-014572,MPLADS-HR-2024-00282,4,258550.82,2025-04-12,DBT,52.8,False
PAY-014573,MPLADS-JH-2023-00263,1,2271436.49,2023-11-22,RTGS,54.1,False
PAY-014574,MPLADS-JH-2023-00263,2,1706807.39,2023-12-23,DBT,84.4,False
PAY-014575,MPLADS-JH-2023-00263,3,231046.11,2024-02-05,RTGS,91.2,False
PAY-014576,MPLADS-TG-2024-00254,1,39514.72,2025-02-14,RTGS,1.8,False
PAY-014577,MPLADS-TG-2024-00254,2,1900414.08,2025-03-28,DBT,74.1,False
PAY-014578,MPLADS-TG-2024-00254,3,286530.75,2025-04-30,DBT,100.0,False
PAY-014579,MPLADS-WB-2020-00265,1,1344113.26,2020-12-10,DBT,83.0,False
